ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
11.12.2022;Berlin;;1.014.743.337;102.845.903;1.000.679.124;0;0.1;1.119.047.578;5.171.031.865;-276.475.463;0
12.12.2022;Berlin;;1.014.686.458;1.029.092.258;1.000.803.184;0;0.2;1.240.652.766;5.062.667.612;-2.570.818.458;0
13.12.2022;Berlin;;1.014.671.333;1.028.442.319;999.430.287;0;0;1.286.806.547;5.013.490.067;-2.519.775.653;0
14.12.2022;Berlin;;1.014.703.488;1.029.657.532;1.001.017.932;0;0;1.602.850.162;5.410.885.897;-2.166.460.272;0
15.12.2022;Berlin;;1.014.605.622;1.029.648.009;1.000.089.688;0;0;1.926.701.151;5.578.195.095;-1.835.490.168;0
16.12.2022;Berlin;;1.014.610.999;1.029.359.686;1.000.246.182;0;0;2.161.554.041;6.032.522.529;-1.753.818.004;0
17.12.2022;Berlin;;1.014.703.955;1.028.787.317;9.997.993.014;0;0;1.823.376.465;5.549.296.641;-215.773.541;0
18.12.2022;Berlin;;10.147.218;1.028.865.858;1.001.697.971;1;0;197.836.181;5.506.287.252;-1.800.284.296;0
19.12.2022;Berlin;;10.146.632;1.028.305.609;1.000.934.941;0;04. Jun;2.055.719.985;5.935.426.258;-1.787.127.896;0
20.12.2022;Berlin;;1.014.647.367;1.029.028.172;100.025.385;0;02. Aug;2.043.421.284;6.013.693.252;-2.086.079.912;0
21.12.2022;Berlin;;1.014.679.973;1.028.889.652;1.000.199.751;0;01. Mai;2.287.958.907;6.018.900.337;-1.868.393.352;0
22.12.2022;Berlin;;1.014.583.876;1.028.357.641;1.000.234.267;0;02. Jul;2.528.693.706;6.546.425.895;-1.545.689.595;0
23.12.2022;Berlin;;1.014.592.498;1.028.549.817;1.000.570.521;0;06. Jul;2.670.521.653;6.163.099.756;-1.131.516.808;1
24.12.2022;Berlin;;1.014.690.336;1.028.538.011;1.000.547.354;0;03. Jun;2.231.330.268;6.003.060.176;-1.799.313.457;0
25.12.2022;Berlin;;1.012.141.406;1.025.338.349;9.972.961.463;0;06. Jun;3.362.599.146;7.464.519.066;-0.647233241;0
26.12.2022;Berlin;;1.013.489.533;1.027.718.054;9.997.854.471;0;0.4;1.499.347.992;5.434.569.755;-2.201.233.778;0
27.12.2022;Berlin;;1.014.659.604;102.885.756;9.994.784.114;0;0;2.121.899.294;5.873.834.937;-1.731.374.973;0
28.12.2022;Berlin;;1.014.704.907;1.029.581.219;1.000.423.255;0;01. Jan;2.255.374.489;5.879.062.782;-1.652.542.229;0
29.12.2022;Berlin;;1.014.623.624;1.028.988.471;1.000.462.483;0;01. Feb;2.388.231.561;6.259.704.055;-1.331.455.175;0
30.12.2022;Berlin;;1.014.649.155;1.029.744.384;1.000.507.686;0;01. Mrz;2.427.545.267;6.154.202.848;-1.618.244.403;0
31.12.2022;Berlin;;1.014.765.912;1.030.347.763;1.000.176.718;0;0.6;1.893.241.128;5.785.376.258;-2.133.259.981;0
01.01.2023;Berlin;;1.014.052.847;1.028.280.426;9.999.725.777;0;0;0.266665382;3.965.903.227;-3.766.254.865;0
02.01.2023;Berlin;;1.014.783.633;1.028.992.343;1.000.266.571;0;0.3;1.747.485.919;5.485.140.105;-2.272.347.812;0
03.01.2023;Berlin;;1.014.802.217;1.027.840.744;9.993.568.259;0;0;156.069.713;5.470.923.024;-2.259.345.131;0
04.01.2023;Berlin;;1.014.872.355;1.029.483.323;1.001.245.434;0;13. Mai;1.644.950.268;553.646.752;-2.249.509.168;1
05.01.2023;Berlin;;1.014.816.514;1.028.706.005;1.000.152.639;0;02. Apr;1.742.621.198;5.593.924.051;-247.384.071;0
06.01.2023;Berlin;;1.014.867.619;1.028.492.355;100.025.922;0;0.8;1.761.202.239;5.331.062.683;-2.469.616.799;0
07.01.2023;Berlin;;1.015.009.552;1.028.564.415;1.000.249.696;0;0.3;1.220.703.161;4.826.783.371;-2.327.777.363;0
08.01.2023;Berlin;;1.015.079.055;1.028.283.662;1.001.050.134;0;01. Aug;1.191.015.467;4.599.963.781;-2.445.649.086;0
09.01.2023;Berlin;;1.015.074.107;1.029.247.878;1.000.429.902;1;02. Feb;1.104.623.734;5.136.464.703;-2.919.816.196;0
10.01.2023;Berlin;;1.015.113.122;1.031.328.477;100.183.118;0;0.1;0.952280886;5.031.484.045;-2.624.599.458;0
11.01.2023;Berlin;;1.015.200.869;1.028.465.009;1.000.696.796;0;07. Jun;1.082.714.612;4.808.538.162;-2.876.023.307;1
12.01.2023;Berlin;;1.015.159.207;102.891.853;1.001.161.899;0;02. Feb;1.236.929.765;5.033.485.959;-2.941.056.937;0
13.01.2023;Berlin;;1.015.220.482;1.028.906.361;1.001.851.681;0;0.6;1.320.848.164;4.800.114.536;-2.414.029.911;0
14.01.2023;Berlin;;1.015.368.053;103.017.712;1.000.837.649;0;10. Apr;0.852752583;4.701.599.194;-31.682.875;1
15.01.2023;Berlin;;1.015.438.203;1.029.839.733;1.002.644.502;1;01. Feb;0.900697149;4.659.507.489;-2.922.075.293;0
16.01.2023;Berlin;;1.015.428.542;1.029.813.403;1.001.952.662;1;0.1;0.895266652;4.920.527.172;-2.776.665.187;0
17.01.2023;Berlin;;1.015.457.212;1.029.547.117;100.200.735;1;0.4;0.825300347;4.588.915.266;-2.919.315.588;0
18.01.2023;Berlin;;1.015.528.832;1.029.583.816;1.001.954.658;1;0.3;1.037.646.136;470.053.605;-2.606.154.642;0
19.01.2023;Berlin;;1.015.465.232;1.029.926.121;1.000.292.299;0;0;1.271.508.721;4.998.612.991;-257.302.461;0
20.01.2023;Berlin;;1.015.498.872;102.970.801;1.001.667.312;0;0;1.431.131.957;537.271.462;-2.515.109.701;0
21.01.2023;Berlin;;1.015.613.361;1.029.861.918;1.000.795.673;0;04. Mai;1.033.281.089;4.962.121.524;-2.759.359.626;0
22.01.2023;Berlin;;1.015.645.383;1.028.926.855;1.001.516.571;1;0.3;1.144.686.176;5.097.505.251;-2.685.789.615;0
23.01.2023;Berlin;;1.015.593.087;1.030.401.664;1.000.893.981;1;0;1.194.828.393;5.125.048.523;-2.857.060.322;0
24.01.2023;Berlin;;1.015.575.296;1.031.202.438;100.133.113;1;0;1.171.684.196;496.420.012;-2.726.426.276;0
25.01.2023;Berlin;;1.015.597.432;1.029.551.652;1.002.918.141;1;0;1.421.492.825;5.341.468.112;-2.258.871.767;0
26.01.2023;Berlin;;101.548.225;1.029.954.557;1.001.217.674;0;0;1.683.110.529;5.563.958.137;-2.150.247.835;0
27.01.2023;Berlin;;1.015.463.229;1.029.756.485;1.000.979.965;0;0.2;1.860.691.735;5.905.800.898;-1.890.420.061;0
28.01.2023;Berlin;;1.015.525.073;1.030.435.664;1.001.205.291;0;0;1.471.163.072;5.453.427.578;-2.519.068.352;0
29.01.2023;Berlin;;1.015.505.619;1.029.599.819;100.142.908;0;0.3;1.581.651.923;5.429.590.505;-2.578.267.401;0
30.01.2023;Berlin;;1.015.404.193;1.029.317.147;1.001.580.334;0;02. Mai;1.622.251.803;5.391.308.294;-2.295.123.902;0
31.01.2023;Berlin;;1.015.340.797;1.029.575.338;1.001.713.612;0;04. Jun;1.581.740.284;542.113.759;-2.183.099.185;0
01.02.2023;Berlin;;1.015.322.004;1.029.677.082;1.001.815.485;0;07. Jan;1.807.315.826;6.018.178.118;-197.840.357;1
02.02.2023;Berlin;;101.517.166;1.029.001.552;1.000.102.976;0;02. Jun;203.891.789;5.915.977.774;-2.074.518.198;0
03.02.2023;Berlin;;1.015.124.245;1.028.933.953;1.001.165.041;0;06. Jul;2.181.871.632;6.218.991.832;-154.557.883;1
04.02.2023;Berlin;;1.015.165.354;102.963.299;1.001.727.656;1;0;1.754.324.208;5.580.174.845;-2.010.085.442;0
05.02.2023;Berlin;;1.015.133.563;1.029.142.021;1.001.957.259;1;0;1.824.635.505;5.692.189.521;-2.006.628.463;0
06.02.2023;Berlin;;101.502.878;1.029.471.047;1.001.131.746;1;0.5;1.824.106.704;5.561.201.828;-1.953.790.282;0
07.02.2023;Berlin;;1.014.971.394;1.028.759.781;1.000.142.169;1;0;1.742.663.472;5.431.970.215;-2.013.286.135;0
08.02.2023;Berlin;;1.014.968.164;1.030.083.621;1.001.516.409;1;0;1.928.561.105;5.834.079.037;-1.855.763.461;0
09.02.2023;Berlin;;1.014.842.905;1.029.836.804;1.000.030.823;1;0;2.122.676.894;6.252.609.521;-1.679.704.594;0
10.02.2023;Berlin;;1.014.829.843;1.029.777;1.001.471.173;1;0;2.231.131.736;6.043.717.723;-1.800.322.172;0
11.02.2023;Berlin;;1.014.914.092;1.029.128.746;1.000.438.226;0;0.5;1.772.708.594;5.698.826.716;-1.786.637.534;0
12.02.2023;Berlin;;1.014.933.526;1.029.359.084;1.000.334.388;1;0.2;1.816.231.049;5.443.262.278;-1.935.905.875;0
13.02.2023;Berlin;;1.014.887.136;1.029.029.687;1.001.196.644;1;0;1.793.285.576;5.746.047.183;-1.808.574.282;0
14.02.2023;Berlin;;1.014.894.199;102.934.635;1.000.550.093;1;0;1.693.904.379;5.898.009.689;-2.146.972.771;0
15.02.2023;Berlin;;1.014.960.179;1.029.063.445;1.000.040.788;0;0;1.866.275.984;5.710.253.086;-1.918.664.063;0
16.02.2023;Berlin;;1.014.907.447;1.030.439.182;1.001.212.947;0;0.6;2.051.048.547;5.844.247.658;-1.644.075.609;0
17.02.2023;Berlin;;1.014.968.657;1.029.594.991;1.000.769.069;0;02. Sep;2.153.967.408;5.847.011.562;-1.459.319.029;0
18.02.2023;Berlin;;1.015.127.261;1.029.407.866;1.001.902.115;0;12;1.693.313.901;5.646.232.558;-2.278.609.963;1
19.02.2023;Berlin;;1.015.219.419;1.028.231.316;1.001.166.881;0;0.6;1.737.307.855;5.636.427.512;-2.360.513.059;0
20.02.2023;Berlin;;1.015.242.388;102.978.962;1.002.024.405;0;0.7;1.716.856.645;5.513.028.762;-2.019.825.038;0
21.02.2023;Berlin;;1.015.313.735;1.029.888.689;1.000.637.125;0;01. Jan;1.621.266.629;5.553.941.378;-2.208.356.986;0
22.02.2023;Berlin;;101.543.728;1.029.882.199;1.001.539.254;0;0;1.797.983.237;5.907.617.971;-2.180.668.454;0
23.02.2023;Berlin;;1.015.433.852;1.030.703.742;1.000.600.097;0;0.9;1.986.923.656;5.796.215.021;-1.821.699.319;0
24.02.2023;Berlin;;1.015.534.704;1.029.506.645;1.002.682.369;0;02. Sep;2.093.142.699;6.190.738.838;-1.859.781.081;0
25.02.2023;Berlin;;1.015.722.067;1.028.815.409;1.001.429.456;1;02. Jul;1.634.297.925;5.550.027.087;-2.447.187.107;0
26.02.2023;Berlin;;1.015.831.084;1.029.640.985;1.001.586.548;0;0.1;167.807.563;5.435.765.744;-2.030.745.785;0
27.02.2023;Berlin;;1.015.858.235;1.030.176.518;1.001.441.108;0;0.1;165.495.976;5.505.371.999;-1.981.223.519;0
28.02.2023;Berlin;;1.015.920.571;1.029.792.922;1.002.460.107;1;0;1.553.959.024;5.400.065.172;-2.208.264.245;0
01.03.2023;Berlin;;101.602.167;1.030.921.345;1.002.562.579;0;0;1.722.357.965;5.719.027.387;-2.238.002.822;0
02.03.2023;Berlin;;1.015.982.404;1.030.334.654;100.110.302;0;0;190.005.561;5.898.991.479;-1.903.100.121;0
03.03.2023;Berlin;;1.016.034.364;1.029.470.774;1.002.742.126;0;0;1.992.232.143;5.968.519.057;-1.963.504.209;0
04.03.2023;Berlin;;1.016.160.404;102.979.346;1.000.416.495;0;0.1;1.516.809.655;5.208.869.037;-228.675.126;0
05.03.2023;Berlin;;1.016.196.571;103.023.562;1.001.730.005;0;01. Feb;1.541.868.803;5.695.484.074;-2.416.314.659;0
06.03.2023;Berlin;;101.614.051;103.010.694;10.012.885;0;01. Jul;149.840.374;5.444.557.219;-2.361.506.126;0
07.03.2023;Berlin;;1.016.110.676;102.955.935;1.001.442.869;1;01. Mai;1.376.031.113;5.025.077.002;-2.379.343.811;0
08.03.2023;Berlin;;1.016.112.265;1.030.581.107;1.001.495.119;1;1;1.522.719.482;537.411.205;-236.617.459;0
09.03.2023;Berlin;;1.015.967.942;1.029.502.855;1.002.136.877;1;05. Sep;1.679.103.551;5.587.189.988;-195.209.248;1
10.03.2023;Berlin;;1.015.911.233;1.030.562.311;1.002.503.839;1;11. Mai;1.751.124.441;560.462.626;-240.064.007;1
11.03.2023;Berlin;;1.015.927.023;1.029.815.979;1.001.096.148;0;02. Mai;1.257.462.996;5.125.764.651;-2.353.105.254;0
12.03.2023;Berlin;;1.015.853.445;102.994.148;1.001.632.264;0;01. Jan;1.266.928.828;5.321.611.678;-2.717.248.589;0
13.03.2023;Berlin;;1.015.690.237;1.030.542.926;1.001.211.181;1;02. Aug;1.211.188.431;4.959.814.702;-2.725.878.328;0
14.03.2023;Berlin;;101.555.791;1.030.169.343;1.001.504.451;1;06. Jun;1.080.449.033;5.055.886.342;-3.041.100.154;1
15.03.2023;Berlin;;1.015.463.628;1.029.510.776;100.144.661;0;0.1;122.316.541;4.912.972.228;-2.680.011.176;0
16.03.2023;Berlin;;1.015.231.901;1.029.855.612;1.001.751.741;0;0;1.380.334.801;5.183.340.303;-279.065.559;0
17.03.2023;Berlin;;1.015.097.926;1.029.587.523;10.011.425;0;0;1.458.121.833;55.868.259;-2.174.590.244;0
18.03.2023;Berlin;;1.015.048.054;1.029.260.698;1.000.613.643;0;0.8;0.975280974;4.647.028.894;-2.785.553.862;0
19.03.2023;Berlin;;1.014.921.646;1.030.154.711;1.000.700.707;0;05. Apr;1.000.539.608;4.775.749.418;-2.906.595.913;1
20.03.2023;Berlin;;1.014.719.402;102.878.346;1.001.061.643;0;0;0.965325309;4.902.767.423;-2.928.067.643;0
21.03.2023;Berlin;;1.014.562.506;1.028.941.779;1.000.973.534;0;1;0.85945404;4.713.130.448;-2.945.808.041;0
22.03.2023;Berlin;;1.014.458.495;1.029.022.922;9.996.707.733;0;0.5;1.030.846.414;467.269.695;-3.082.902.624;0
23.03.2023;Berlin;;1.014.231.945;1.027.825.737;1.000.019.604;0;03. Jun;1.219.836.893;5.152.148.904;-2.569.846.741;0
24.03.2023;Berlin;;1.014.117.812;102.787.223;9.999.955.738;0;01. Apr;1.331.817.414;5.267.685.146;-2.631.948.246;0
25.03.2023;Berlin;;1.014.101.904;102.853.551;9.993.117.507;0;04. Aug;0.884682387;4.688.658.907;-3.072.548.413;1
26.03.2023;Berlin;;1.014.022.753;1.029.490.366;9.997.814.147;0;0.3;0.946237493;4.609.303.303;-3.006.813.186;0
27.03.2023;Berlin;;1.013.879.965;1.028.200.999;9.995.958.529;0;1;0.946955039;5.054.844.668;-3.117.320.082;0
28.03.2023;Berlin;;1.013.793.392;102.775.083;9.991.831.423;0;0.1;0.875691726;4.782.395.527;-3.231.493.098;0
29.03.2023;Berlin;;1.013.769.036;1.027.578.999;9.996.749.234;0;0.2;1.079.435.035;4.847.354.942;-2.771.944.569;0
30.03.2023;Berlin;;1.013.629.765;102.724.092;9.992.509.054;0;5;1.297.642.149;5.069.289.209;-2.410.770.621;0
31.03.2023;Berlin;;1.013.608.702;1.026.861.352;9.988.277.114;0;05. Jan;1.434.911.939;5.629.125.777;-2.403.035.474;0
01.04.2023;Berlin;;1.013.689.738;1.028.049.614;9.985.485.777;0;03. Sep;1.008.456.053;4.878.480.101;-2.655.863.834;0
02.04.2023;Berlin;;1.013.709.445;1.028.892.665;9.986.661.439;0;0;1.085.530.662;4.857.775.402;-2.822.065.062;0
03.04.2023;Berlin;;1.013.665.478;1.028.399.748;9.995.437.624;1;0;1.096.210.868;4.816.612.392;-2.953.709.937;0
04.04.2023;Berlin;;1.013.675.785;1.026.806.498;9.994.578.809;1;0;1.029.122.973;4.751.093.734;-2.897.956.847;0
05.04.2023;Berlin;;101.374.456;10.282.584;9.994.339.031;0;0.1;1.231.200.303;5.172.188.832;-275.854.768;0
06.04.2023;Berlin;;1.013.692.992;1.027.137.637;9.995.578.409;0;0;1.442.026.141;5.115.479.341;-247.547.494;0
07.04.2023;Berlin;;1.014.444.984;1.029.705.004;9.993.783.731;0;01. Jul;0.831425903;4.696.713.891;-3.114.701.099;0
08.04.2023;Berlin;;1.013.906.256;1.028.796.891;9.999.778.012;0;0;1.122.321.991;4.961.634.873;-276.057.927;0
09.04.2023;Berlin;;1.013.989.162;1.027.997.269;9.998.700.837;0;0;1.177.370.773;516.587.168;-2.664.194.357;0
10.04.2023;Berlin;;1.012.925.426;1.026.711.837;9.992.438.102;0;0.8;145.826.836;5.405.068.388;-2.448.503.095;0
11.04.2023;Berlin;;1.014.050.846;1.028.963.791;1.000.161.347;0;04. Sep;1.067.233.127;508.392.009;-2.962.797.869;0
12.04.2023;Berlin;;1.014.150.885;1.028.479.093;9.995.659.259;0;01. Jul;1.239.485.487;5.276.629.468;-2.366.282.368;0
13.04.2023;Berlin;;1.014.119.502;1.027.651.753;9.995.946.548;0;0.6;141.988.863;5.196.941.122;-2.481.382.345;0
14.04.2023;Berlin;;1.014.188.535;1.029.158.802;9.995.977.458;0;10. Jul;1.514.422.856;5.240.668.933;-2.375.929.849;1
15.04.2023;Berlin;;1.014.341.039;1.029.394.081;100.044.983;0;05. Feb;1.041.848.554;4.779.886.883;-3.051.273.555;1
16.04.2023;Berlin;;1.014.413.208;1.028.500.539;1.000.749.905;0;01. Jul;1.071.091.198;5.174.462.947;-269.755.765;0
17.04.2023;Berlin;;1.014.402.771;1.028.035.991;1.001.314.178;0;02. Feb;103.396.451;4.777.813.439;-2.818.795.487;0
18.04.2023;Berlin;;1.014.428.191;1.029.079.872;1.000.115.662;0;0;0.920848511;488.460.609;-3.130.480.971;0
19.04.2023;Berlin;;1.014.494.583;1.029.670.613;1.000.870.673;0;04. Jul;1.080.389.807;5.055.612.381;-2.746.075.342;0
20.04.2023;Berlin;;1.014.424.444;102.844.672;1.000.285.063;0;0.1;1.253.789.337;5.053.458.116;-2.842.686.303;0
21.04.2023;Berlin;;1.014.451.024;1.028.620.092;1.000.531.169;0;0;1.347.419.679;5.178.420.905;-2.585.129.962;0
22.04.2023;Berlin;;1.014.558.824;1.028.342.905;1.000.370.751;0;0.5;0.880239558;4.552.477.631;-3.218.307.899;0
23.04.2023;Berlin;;1.014.585.482;1.028.742.879;1.000.335.718;0;01. Jul;0.921168876;5.068.169.122;-2.746.410.118;0
24.04.2023;Berlin;;1.014.530.124;1.029.474.563;999.934.688;0;0.3;0.901808019;4.872.447.392;-2.975.931.529;0
25.04.2023;Berlin;;1.014.512.534;1.028.061.807;9.997.035.024;0;0;0.812118393;4.790.523.429;-323.902.817;0
26.04.2023;Berlin;;1.014.539.038;1.028.113.417;1.000.123.433;0;0.1;1.000.131.539;4.586.327.026;-2.664.509.863;0
27.04.2023;Berlin;;10.144.332;1.028.577.696;1.000.075.538;0;0;1.206.251.925;4.834.982.571;-2.680.518.537;0
28.04.2023;Berlin;;1.014.429.177;102.966.312;9.996.939.467;0;01. Apr;1.335.895.122;5.041.430.158;-2.529.029.703;0
29.04.2023;Berlin;;1.014.512.193;1.029.258.492;9.999.071.593;0;0.8;0.906928498;4.963.512.019;-2.944.281.823;0
30.04.2023;Berlin;;1.014.520.406;1.027.338.843;9.993.127.753;0;0;0.987077048;4.603.595.632;-3.068.473.175;0
01.05.2023;Berlin;;1.013.855.664;1.028.538.816;9.989.300.016;0;0;0.21726962;3.979.886.906;-3.533.086.492;0
02.05.2023;Berlin;;1.014.430.647;1.028.765.555;1.000.693.755;0;0;0.954395025;4.953.041.857;-282.509.156;0
03.05.2023;Berlin;;1.014.458.794;1.027.579.077;1.000.006.309;0;0;1.176.973.849;5.245.235.984;-2.704.804.582;0
04.05.2023;Berlin;;1.014.360.971;1.028.274.175;9.997.969.486;0;0;1.413.577.355;5.167.925.152;-2.321.779.965;0
05.05.2023;Berlin;;1.014.370.852;1.028.632.541;9.998.736.866;0;05. Jun;1.568.466.606;5.321.665.239;-262.971.139;1
06.05.2023;Berlin;;1.014.473.018;1.026.893.717;9.998.354.132;0;03. Sep;1.158.478.234;4.996.805.663;-2.513.789.116;0
07.05.2023;Berlin;;1.014.504.841;1.028.423.934;1.001.597.099;0;0;1.250.464.846;5.168.111.511;-2.422.891.718;0
08.05.2023;Berlin;;1.014.464.862;1.027.893.474;1.000.220.965;0;0;1.274.079.569;5.095.348.514;-2.557.468.859;0
09.05.2023;Berlin;;1.014.471.982;1.028.980.067;1.000.173.709;0;0;1.217.519.747;5.337.082.774;-2.888.707.823;0
10.05.2023;Berlin;;1.014.531.382;1.028.885.623;1.000.345.198;0;0;1.427.295.261;5.535.848.195;-2.708.279.894;0
11.05.2023;Berlin;;1.014.465.257;1.028.345.185;1.002.068.754;0;0;1.642.584.734;5.415.590.646;-2.178.095.757;0
12.05.2023;Berlin;;1.014.506.219;1.028.083.043;1.000.255.314;0;0;1.767.919.679;5.693.975.096;-1.935.756.189;0
13.05.2023;Berlin;;1.014.637.817;1.029.012.407;9.998.958.849;0;0;1.320.662.246;5.122.025.762;-2.581.380.994;0
14.05.2023;Berlin;;1.014.696.461;1.028.259.263;1.001.777.029;0;0;1.368.437.948;5.231.180.232;-2.368.992.037;0
15.05.2023;Berlin;;101.467.982;1.029.213.648;1.000.763.126;0;01. Jan;1.341.905.294;5.054.990.194;-2.656.613.348;0
16.05.2023;Berlin;;1.014.706.039;1.028.891.698;100.022.947;0;0;1.230.477.687;5.078.880.108;-2.651.608.508;0
17.05.2023;Berlin;;1.014.779.678;1.028.701.916;1.000.722.519;0;0;1.382.063.519;5.324.351.085;-2.713.522.064;0
18.05.2023;Berlin;;1.015.513.633;1.030.025.675;1.001.521.224;0;0;3.066.679.438;6.960.652.585;-1.052.608.831;0
19.05.2023;Berlin;;1.014.766.698;1.028.319.588;10.009.955;0;0;160.264.082;5.324.105.728;-2.273.495.411;0
20.05.2023;Berlin;;1.014.895.786;1.028.569.976;100.053.076;0;0;1.096.906.706;5.108.214.302;-2.704.985.837;0
21.05.2023;Berlin;;1.014.946.165;1.029.129.338;1.001.216.883;0;0;1.089.557.398;5.048.278.219;-2.807.378.076;0
22.05.2023;Berlin;;1.014.915.693;102.787.837;1.001.560.285;0;0;1.012.972.175;5.022.664.247;-3.149.673.471;0
23.05.2023;Berlin;;101.492.286;1.029.320.133;1.000.789.962;0;01. Jul;0.858213165;4.631.948.759;-3.184.410.008;0
24.05.2023;Berlin;;1.014.972.716;1.029.249.808;1.001.113.184;0;0;0.974719468;4.655.431.236;-2.944.195.218;0
25.05.2023;Berlin;;10.148.876;10.290.603;1.001.210.101;0;0;1.104.585.812;5.143.123.821;-2.749.122.809;0
26.05.2023;Berlin;;1.014.900.537;1.030.248.432;1.000.887.074;0;0;1.155.167.855;4.809.996.934;-302.915.843;0
27.05.2023;Berlin;;1.014.995.737;1.030.459.921;1.001.321.555;0;0;0.646481955;4.307.484.498;-3.130.370.555;0
28.05.2023;Berlin;;1.015.010.501;1.028.100.168;1.001.252.855;0;0;0.648562909;4.661.266.857;-3.258.655.321;0
29.05.2023;Berlin;;1.014.353.329;1.029.713.853;1.001.276.583;0;0;1.318.065.208;5.089.086.314;-2.478.225.302;0
30.05.2023;Berlin;;1.014.914.389;102.964.512;1.001.292.956;0;0;0.474414582;418.517.276;-336.927.944;0
31.05.2023;Berlin;;1.014.928.845;1.027.981.423;1.001.794.562;0;0;0.638509109;4.346.421.322;-3.218.920.014;0
01.06.2023;Berlin;;101.481.014;10.293.024;1.000.184.365;0;0;0.82798291;4.641.565.853;-2.969.875.274;0
02.06.2023;Berlin;;1.014.792.072;1.029.617.145;1.000.209.416;0;0.1;0.949327139;467.829.703;-2.841.680.099;0
03.06.2023;Berlin;;1.014.859.545;1.029.370.571;1.001.534.455;0;0;0.521404423;4.249.629.958;-3.223.013.767;0
04.06.2023;Berlin;;1.014.850.442;1.029.156.086;100.001.368;0;0;0.612830406;4.373.052.762;-3.056.246.977;0
05.06.2023;Berlin;;1.014.763.985;1.028.871.543;1.001.347.311;0;0;0.654704348;4.619.668.553;-3.094.670.041;0
06.06.2023;Berlin;;1.014.719.905;1.029.165.883;1.000.388.397;0;0;0.636305323;4.580.857.439;-3.167.404.323;0
07.06.2023;Berlin;;1.014.724.336;1.029.235.518;1.000.048.184;0;0;0.904820802;4.744.319.262;-3.343.966.279;0
08.06.2023;Berlin;;1.014.600.518;1.028.841.061;9.998.350.395;0;0;1.199.672.103;5.152.121.715;-2.690.255.693;0
09.06.2023;Berlin;;101.458.217;1.029.144.404;9.997.717.665;0;0;1.425.177.685;5.295.029.643;-2.477.747.677;0
10.06.2023;Berlin;;1.014.653.979;1.027.982.586;9.997.280.965;0;0.5;109.802.066;4.948.597.429;-2.809.358.502;0
11.06.2023;Berlin;;1.014.653.494;102.975.974;1.001.673.371;0;0;1.284.682.344;4.992.902.046;-2.503.997.568;0
12.06.2023;Berlin;;1.014.579.487;10.298.835;1.000.513.971;0;0;1.414.223.941;5.154.951.156;-2.356.829.914;0
13.06.2023;Berlin;;1.014.551.145;1.029.046.692;1.000.069.357;0;0;1.474.031.577;5.259.938.369;-259.066.226;0
14.06.2023;Berlin;;1.014.573.981;1.027.852.347;1.000.894.197;0;0;1.809.590.208;5.513.866.436;-2.152.409.008;0
15.06.2023;Berlin;;1.014.470.559;1.028.378.205;9.997.046.785;0;02. Feb;215.884.971;5.792.978.848;-1.602.560.021;0
16.06.2023;Berlin;;1.014.473.885;1.029.680.821;9.998.765.817;0;14. Sep;2.424.923.074;6.317.670.334;-1.562.763.469;1
17.06.2023;Berlin;;1.014.567.919;102.903.884;1.000.026.456;0;02. Aug;2.123.582.217;5.975.201.986;-1.485.387.771;0
18.06.2023;Berlin;;101.458.949;1.028.345.226;1.000.404.336;0;0;2.320.712.479;5.832.143.866;-1.798.196.172;0
19.06.2023;Berlin;;1.014.536.685;102.941.333;1.000.563.312;0;0.1;2.445.107.422;6.383.389.367;-1.176.234.434;0
20.06.2023;Berlin;;1.014.528.048;1.028.655.235;1.000.249.045;0;04. Jul;2.484.218.829;6.334.833.232;-1.372.650.597;0
21.06.2023;Berlin;;1.014.568.522;1.028.421.497;1.000.356.457;0;0.7;2.783.927.343;6.571.467.077;-1.419.371.898;0
22.06.2023;Berlin;;101.448.018;1.029.048.789;999.572.645;0;14. Apr;3.082.897.194;7.269.538.311;-0.930373346;1
23.06.2023;Berlin;;1.014.495.635;1.027.897.853;1.001.484.589;0;24. Mrz;3.285.255.298;7.199.704.111;-0.539660312;1
24.06.2023;Berlin;;1.014.598.559;1.027.896.809;1.000.902.252;0;0;2.908.060.763;6.597.753.395;-0.929774444;0
25.06.2023;Berlin;;1.014.625.604;1.029.497.647;1.000.371.102;0;0.1;3.018.726.655;6.992.985.013;-0.921045824;0
26.06.2023;Berlin;;1.014.574.791;102.882.711;1.000.853.639;0;17. Mrz;3.047.776.523;704.930.177;-0.60667077;1
27.06.2023;Berlin;;1.014.564.717;1.028.369.001;1.000.732.968;0;04. Jun;298.455.163;667.031.471;-0.969942903;0
28.06.2023;Berlin;;1.014.600.483;1.028.762.936;1.001.095.274;0;0.1;317.693.551;7.097.144.429;-0.536604619;0
29.06.2023;Berlin;;1.014.504.422;1.029.060.838;100.022.266;0;0.4;3.365.660.507;7.337.847.685;-0.159619291;0
30.06.2023;Berlin;;1.014.509.499;1.028.234.786;1.000.726.366;0;03. Mrz;345.693.788;7.075.082.061;-0.417641817;0
01.07.2023;Berlin;;1.014.599.815;1.028.990.013;1.000.413.659;0;01. Jan;2.969.878.789;7.073.827.289;-0.843649174;0
